text,is_hate
ane palayan kuhaka gani irisiyawa koitharamda kiyala munen penawa ganiyekta apahasa kala thoi carolin para ballitai prasiddiye asuchi kunubiththarai gahanna ona kuhaka ponna balliyo,True
palayan wesiye ganna thopi wage keri wesiyoo,True
bayawela kiyanne wewula wewula enne api,False
eyaaaa kathaaaiii oya nakipatai irisiyawa nisa kathawela,True
ane mn baya wela inne chula oya gana oyata mkk hari unoth mn marena eka marenwami,False
bayawela inne ubanee,False
ane palayan belli tota sadseanaya wenuwen inna one nam topi eka hariyata karanna epai totat minia nene belliye to e geheniyata newei api hemotami lejja kale den nikan loku ewa kiyawanne topita adare kawda pissune tota mona unama apita mokada topi oka kalin dekke nedda otunna danakanma hitiye belli salli kiyak gattada ka piya guuuq,True
keri dial ekak moonanam baywenda ohne oyaage moona dekalaa thamai chooooolaa,True
nodakin dakinnawath kamthi na,True
puduma widiyta baya wela innee ubla mi harak unta api mi hrak nemei eththa mokk unath geheniyak thwath geheniykta oya wagee weda krnne nee,True
iya kawda me mun ge pissu weda hinda ape rata tama keta wenne rata kana topi wage harak inakan,True
ganunta wala kapana weesa ganu,True
thuu nadakin,True
pukenuth hina oii,True
kawda dan meyata adare karanne,False
meyata adare krna aya bayawenna epa sadaranya gana katha krnne pissud mnda achchara deyk krl meya nikn mkth kre na wg inne stage eke hasirenu widihen peenw sadarnya wenuwen nagi sitina knk kiyl,False
thamunta sadarana ista karana thawa ganiyakwa mehema laja karapan kiyalada oyage thatha kiyala dune oyata adare karana katiyath oya wagema komuhaka athi lajawak nathuwa live awila karpu keruwa madiwata,False
meka harima pahath wadak a akkata loku apahasayak une kasada bandala dikkasada unath aka ayagema warddada kiyanna beee ahema nithiyak thibbanam thorana dawasema a details aran akkawa ain karanna thibuna,False
ayeth kiyanna patiyo eka,False
sadaranaya awasana mohotheth nowunanm eka thawat political game ekak wenawa caroline chula thanx,False
iya chaterr,False
aduma gane ara ganu kena ganawath baluwada ganunma ganiyakta karana dewal mara loku wadak karala,False
ammo katha karanne nam patta hodai wage haseerima balannakoo ohoma galawanawada waraddak unath,False
meke lokko dan meyalada ohoma kirula galawagena yanne neethi reethi na wage neethiyak thiyanawa a,False
chula ana gas kapanawa udogoshanaya karana yana nadda,False
mone wesa kamaak da aa,True
caroline pissu huththi,True
chula uba rata watetama chu kara,True
kothanada bn waliyak yanne,False
idakin gaanu okkma ekai,True
mona unath caroline methana hasiruna widiyanm antima kathai shit konden ada ada crown aka galona widiya dakkama pw kyla hitenawa kwru unath,False
mehema rule ekak thiyanwanam kohomada pushpika mechchara durak awe,False
kellek lassnada nethda kiyala makeup ulagena mehema ewa karala wedak ne aththama lassana hoyanna bane,False
loke issaraha oka gelawenawata wada den wecha eka hodai,False
mona huthakda bn mee,True
jarama wedak kale munta gal gahanna ona,True
iiiiiiya dewaniyata lejja ne anunge crown ganna,False
pu oi,False
anthima kathai wade lajjai wadagath piliwelata karanna thibuna,False
ratata wedak ethi thamanta wedak ethi deyak balapalla bn,False
caroline ge puka uda ghn wage,True
caroline uba maha saapyk,True
chuula thotath hodak wenn epa,True
wesa balliyek,True
karolaei hodaei essarahin thiyagena pilekul bawanawa karanna,True
karolaein maha weseyik,True
lankawama guu kara gon huttiyo denna,True
kohomath pushpikata methanadi karapu de iriyawata karapu asadaranayak kiyalapahadili,False
karolin kare ballowath karannathi balu wadak,True
pahath kama peenawa kariline and chuula oyalage,True
lankawe nama thawath kathakala mulu lokayak issaraha,False
oya dewaniyatta gatta geni harinam oya otunna galawala pushpika ta dann ona harinam ekai genu kama,False
ow obage kathawata math egakai,False
oa carolin kiyana geni puduma kentiyakin enne,True
sakkili geniyek bn,True
mona unath karapu wade maha balu wadak echcharayi kucheethayi pajathayi,True
jara wadak une,False
meka ganna ona nam wadhagath widiyata ganna thibba chuuula mokada ara dagalanne ara tharam,False
kerolin oya iwarai,True
caroline nam tanikara irisiyawak anthima jara geniyak,True
irisiyakarayo wal ganu denna mekata monawa hari karanna one,True
owa mha ktha wada appiriyaii munge wada,True
karolin maha pahath ganiyek mata wage ehemauanam gahanawa karolinta karali paninna,True
chik jara wedak kare mona de unath tawa ganu knekwa apahasayakata path kra,False
thuh karolin,True
karolinta pissu moda kuppa gani,True
apo chula oya mara kuhakai karoline oya itat wada kuhakai,True
pushpika mara proffesional mona unath sadaranai eya win krpu ek,False
nari nataka,False
patta wesiyooo munwa gena mewa balana avunta gal gahnna oni,True
patta vesiyoo dennek aveth fuka dena vediya dekkada,True
kerolin tho vesiyek tho kiyak salli gaththada patta belli uba loku amaruvaka vetenna yanne,True
pushpika okiva nikan atharinna epa lankavataka avanambu kara paratti kerolin,True
sakkili karolin,True
ponna show br,True
balu vada,True
ane wena kenekge deyak uduragena wage aragena katawak karanna me ganita lajja nadda attata harima hirikitai,True
hari loku kamak keruwa wagene ara jara ganu denna raganne hama akatama redda ussana un mun ganuda,True
nodakin mun ganuda,True
paw affa,False
udalata wada a kella lassan nisada balu weda karanna epa yako kaida ara kalu balli yako uddayak dinala wagd para haththa,True
yako gon athal denna epa karolain wesa weda kranna epa yako,True
mona unath ganiyek ganiyekta karapu de waradi anika lankawe aththatama pispika oya anith okkotoma wada lassanai wena kenk nam otunna galawapu thaleta dekak denwa ko thorapu aya paw me kella diworse unath eyath dan mrs,False
kisima sadachaara sampannakmk nha harima dukai anthimata une ethana hitapu hemoma amaruwen hadagaththu prathiroopaya vinasha wela giya eka vitharai,False
lajjai me competition eka gana,False
adin passe tho iwarai,True
wesa hutti,True
mea mokada ane,False
thu witharak pau ane eya,False
ade ptta athl bn,False
mewa maha balu wada choola awith ara crown eka galawana widiya mara sauththui,True
kethai wede,False
paw wade eyath gahaniyekne,False
ganu wela thawa ganiyekta karana jara wadee mona tharam jara minissuda ape rate inne,True
wena ratawalawala divorce unath owa media idiriye ohoma kiyla thiyeda ganu thawa geniyek issarahata yanawata kemathi ne wede kethai anthimai,False
coraolain maha jara ganiyak,True
ratata kiyanne nathiva anmata huka huka hitapan vesi,True
kawuda yako pushpika de silva kiynne ara nurse akkada,False
kalin otunna hammba wechchi ekkenata aye hamba una ne hoda wade carolin ballita thu nodakin carolin honthuwa dan sapada ahhh,True
meka nam pissuwak bn lankawata monawada me wenne,False
mehemath kuppa ratak,True
divorce una kila a gahanith gahaniyak neda amma kenek neda mokadda warada miniha nathi nisada khomath kellek newei ne kello godaka ganiyek unna nam waradi kiyamu divorce unath nathath gahaniyak neda,False
idakin ponna wesiyo denna lankawema redda galewwane haththilawwe wili lajjai yakow,True
karoline ge kirula galavana eka thama hodama,True
ape mahattayata puke arino,True
akke oyage nangi babyta diwa danna asai moko kiyanne mmm hoda price ekak gewannam mm,True
e wunata eki patta ban spata hodai balapanko haa nadda sapa kadak hodata para dei haa nadda man nam asai,True
mool ghahak tiyanawa ewannea lipinaya dennea,True
ane hutta atulata miris guliyak danna tiyenan,True
ratte enna hadena ganu daryo nomaga yanne ubala nisa,True
mahaththayata keyala puka ara ganin,True
ubage muna digaii,True
nodakin naki magula,True
denawa harak payiyak katada wesi,True
ane manda minissu hadana apita ba ath thamunta galapana vidiyata jiwath una nam kauruth baninne na ne,False
huththa palenna diva danna puluvannnn,True
wilube iidam lewa kanawa hittha ta yana kam,True
marama adarei akki oyata wadagathkamakata inna gaikawak adareiii paule hamoma araksha karanna oni deviyo bs,False
godak wadagath widiyata jiwath wena pawlak theruwan saranai parissamin inna,False
wesa badu huththiyo lankawata lejjawak mun hukala maranna ona munwa,True
oya hithna vidhta thma ehema oyta penne eth pita ratka kellek mehema adgena pare giyth a minissu blnnevth na mokda a minissunta ova magic nevei ape rate sanskruthiya nisane ohoma kiynne oyla habai ohoma eyla adinne modlin vlta vithrai a nisa oy vidihta comment krnda kalin poddk hithla blnda meka eylge job ekk onama rtka me field eka thiyenva eth ape rate vithrai mehema aphsa krla banala comment krna ekama rata man hithna vidhta,False
nodakin abarilla,True
salli nam athi eth paulak nam nathiwa athi kauda mewa ganne,True
torch ekak allagena ra mada mekita pissu wesi,True
mn hitanne minihage pana nh ekane ochchara tada wenne,True
munta tamai ara diwa eliyata ena lede hedenne ekai oya dagalanne,True
topa atullanna ona kari wallin nawenna ubala ape ge laga hitiye nane ane a ada wane,True
kunu karavala kooriyek obanakenek innavanam me naaki hampada anti ta help ekak deepalla macho,True
yako anagathe nathi karana epa thopi naki una kiyala ubalage duwala wage inne kello nathi karana epa oya magul balala dama inna eunuth nathi wenwa aharen parimenthuwe un rata kanawa me nakiyo ganu lamiwa kanwa nodakin thopi,True
ane me rate viwasanayak oyala me nada gam natanawa tikak jeevthe gana buddiyen hithanda purudu wenda,False
nodakin naki badu ganja gahala lankawa jarawak wela jara ganu nisa issr aththanmala kochara siriyawada dan panapu attanmala amu heluwen natanawa kello hadagnda ba me naki balliyo nisa sanwara nathi ganu,True
patta wesiyo ubata ammanam batu gediyak gahaganin samajeta pennanne nathuwa,True
monawada ane wela tiyana dewath terun ganna berida pinak dahamak karaganillako nokiya kiyana de ai ubalata terenne nette,False
yako thopita lamai nadda madana gaya hadila thiyenne ubala wage un thama paukarayo me loken thuran karanne,True
ane palayan huththiye uta asanipa une okata yanakotada ubala methana magull natala serama kela unata passe enawa magull katha karanna ubala thama balliye minissu marena welawe party damme uwa kudalagena yanne ubala magull natapu nisai rate nithi kadapu nisai ubalata oka une,True
balli buruwath ekai balan hitiyath ekai,True
ane pala patta wesiiii,True
patta wesi,True
adikaranayen reles karapu eka lamayo bandaara wela yanna une nethnam remand ekene inna wenne ekata wada oka hodaine lamaya gena hithala oye party ekata noya inna thibbe dress eken eragena holla holla giya eka aparaade,True
party daanna kalin ova hithune nadda danne na,False
me kattiya okkogema katata vaccine eka gahuwanan hari piyumi hansamalita katata vaccine wath gahanna one mara athal ekak denne kattiya pati roll,False
balloth ekka nidagathoth makkoth ekka nagitapan,False
chamundita obalata wada wedagath yamalla ganika madamakata,True
pare higa kanna one thopi wage wesa humthiyo yakoooo,True
dawas k idala parisamen gedara yanna,False
ice gahalans inne kari kannadi polago uba palayan hutho,True
ledek nemei ubata puke arala tired wela,True
ara kaha paata adala inna ekith boruwata adanne kari wesiyo,True
ubata kisima aithiyak naha lankawa gana katha karanna,False
janadipathithumani mun ape ratata epa munwa gahala elawanna,True
ubala lankawata epa,False
badu wesi uba adanne ice nathi sick eke,True
uba kawada hari mata ahu unoth yakada kambiyak unu karala aekata uda ubawa waadi karawanawa kari wesi,True
gihin puka deepang kari gon badu wesi ube ammata hukawanawa kari wesi ara malli ice gahala inne ubath hodatma gahala inne ube adiyawa daapan ubata diwa daan unta kari gon wesi ubalata lamai innawanm lamai balagena geadrata wela hitapanko ubala lankawata wadak nathi un mama oya bus eke driver unanam gihilla happanawa kohe hari bus eka kari gon badu wesi piumi hansamali ubath ekka inna un okkoma badu wesiyo ubata mona huthakda saadarana gihilla puka deepan kari gon wesi maradana paalama yata,True
gon badui samanaloyo okkoma ekama wahanayaka,True
yako wesiyo thota therenne nedda aran yanne maranna nemei thopiwa polim danna,True
dnwth muge pade bhi,True
thota podi malli hukanakota hodai yako balli chamudika karapu wade hodai,True
marunaden okunwa pati dapu kariwesiyo,True
kari wesiyo thopi,True
wifi iwarai piumi oya ikamnata nirodayana wennako puke hila loku hinda karagaththa weda thama owa yannam darling,True
jackson ge seen eka wena ekek ne kiwwe,False
daruwan gena aadrayak tiyanawa num mita passey mey wagey patiyata yanna epa candimaal giye car ekkey oyagollo bus ekkey daruwan paw,False
kurunegala nagaradi pati ko,False
kohomath adum adinne nane ban rate nithiyata awanatha weyan gon wassi,True
kattiyatama aduwak nathiwa kiri bonna puluwan,True
ethakota deranata sirasata redda ussala,True
samanallu goda,True
aruta coronada koheda,False
oya asanipa lamaya koheda party giye ochchara asanipa lamaya mokatada party giye,False
nikam pissu wesiyan waii ponnayanwaii form kara kara inna epa bn kanna bonna natiwa kocchara nam minissu duk widinawa da ahinska ammala tattala mee guu wesiyan wa nikm form karanwa redda,True
piyumi baduwagey saddey kohomadha,True
badu gahala thiyanawa ney hutto,True
piumi kauda kiyala danaganna mage chnal aka balnna,False
mask ekak daaganin gaaniye,False
pau piyumi gon baduwa kageth sundari mun danna oni hire,True
mekita mehema vela madi baageta adan natanavata,True
me kalakanni belliyanta knna node thiynna ona,True
badu inna one thana badu thamai danne,True
yako topi hariyata giwal walata wila hitiyanm ewarani anukampawa labaganna dan kagahuwata wadak tiyanawada,False
itin yako korona tiyanawa danny nadda pati danny oka samaruwy nattan candimal marynawada oya salli akatu karala depiyaw asarana minisunta kanna hal kilowa jara hatta danwat aga wahynna adala pin karapiyawsariry aliya dagana natanny natuwa,True
oyalama dana dana varadi karala me samajaye inna anith ayata banninna epa kiyanna balanna kohomada oyala ratak lockdown kalata passe party ganne mulu lankawatama gedara athule inna kiyala oyala mona hayyakinda party ekak gaththe eka tikak apita therum karala dunnoth hari plss,False
oyale kale waraddak ne party ganna api kauruth kamathi eth me welawe rata lockdown kalatath passe party ganna eka varadine ithin party ekata sahabagi unu hamoma avankawama varadda piligena nithiyata yatathwa nirodanaye inna mehema katawath ka gahala baninna epa,False
mewa trending enna one ewa newe mun waradie badu huththi,True
policepati kosso giniyapang samanlal wai uge ganiwai topi policeye uta birthday party damma neda ko jackson anthony ge duwa ponna wada mewa kosso,True
munwa hirers danna thibune,True
ane pau bang naamal rajapaksh ekka dawasak budhiya kaththanam vinadi n gedara,True
meki nikan watti amma wage nodakin vitharak me corona asse magul natanna gihin,True
hoda wede gon baduwa lamayawa balagena gedrata wela inne nethuwa yannawa fun ganna dn huka thami,True
hoda wade bollo hukana wesita,True
api chamudithata adarai okita uttara denna epa oyage wedagathkamth netiwe,False
meka rate anik prashna yata gahanada daapu sandarshayak kiyalamai hithenne dn pol thel gena ktha ne china gena ktha ne meka thama dn kathawa,False
ada idan rate mokak hari asadaranayak unama api police newe kiyanne chamudithata tamai kiyanne ee ta passe policeyata eya hodata kiyai mehema aya tamai rate inna ona,False
penva neda unta onema udde ape niladarin munta mona hari unama yanva munta salknna one ballonta vage,True
kohomat okunta ne mataka ape kollo netnm merila hetta,True
apita uu kotiya unaata unta eeyaka weerayek,False
muta pissu thiyana deyak kala wagakarala inne nathuwa pissu kelinawa oka guti kanne sinhala manussayekgen nevai yuddan bata kapu demala kollekgen,False
ane okunta mula matahaka nathi hatha awasane badagagena apu un dan ranviruwanta redda ussan enawa,True
niyamai para demala hathta,True
demallu yaha palaneta kamati me wage ballo allannane,True
demllu marpiywu wal heththa,True
aye koti enoooo,False
para demalu gini thiyanna ona marala muhudata visi karanna ona,True
oya ballanwa maran nathuwa punuruthtapanaya karapu ekai warda,True
dupth minihta tenk ne ada,False
pitaratawala inna mee ayagee th maanasikathwaya ohoma a thamai apee un beeda binna wenawa and secure app you tube channel thiyena awajaathaka ballo naayakathwaya fail lu fail hinda thamai meewa sudda karanne nodakin sihaluni thopita bada palenna karanna witharada ooni br peenawa needa,True
mun okkotama dan amathaka welaa un winda duka and unge pawul wala un billata giya hati parissamin ranawiruwani sihaluni br umbala beeda binna unoth wena dee theerum ganna,False
thiyapan ko okun okatama,True
adaws walm barii unanii mee thambi tikae dem hathae aka param ewaryk krnn,True
marala danna one pakayo tika,True
anduwa wagakiyanda ona,False
denna tibba kata dath halanna,True
hamba demalu okun eda welalennama arinna thibune maha sakkilima jathiya ape ranaviruvo awsan manushiya meheyum karala okun bera gatta ekata dena kalaguna salakeema thama oya,True
gaslabu aiye duk wenna epa oya tika kapala welanna ekata hari pramitiyak tiyenawa itapasse oyata eka packet karala supiri weladasel walata yawanna puluwan krushikarma govi upadeshaka ho wyapruthi sanwardana niladariyeku sambanda karaganna thanks,False
para demalu tika maranna oni,True
munwa kochchara redda asse dagena kiri pewwat koti kotimai kalakanni,True
hodama de noka inna eka,False
ea qwe kaaama adu karana eka,False
cholestrol kohomt age hadenw oyge ldl bad cholesrol kiyd t wadi nm aniw behet bonn wenw mkd excercise kltm ldl ekpr aduwenne na,False
hdl hoda cholestrol wadi wena kama knn,False
kokatath age thyroxine level ekt check krnn tsh ek wdiweddi cholestol kohomt wdi wena nisa,False
mulin behet beela cholestrol adu krgen excercise krl cholestrol level ek control krgnn,False
heen bovitiya hodai awoth denna puluwan,False
bath aduwen kala elawalu wediyen kanna kiri piti bonna epa karapincha keda bonna ots kanna kiri pekat bonna inepa biththara ehema kanna aulakne palathuru,False
goraka paste eka hadagena tika tika kanna you tube eke thiyanawa hadana widiha ita amtharawa cholesterol tablet eka anivaryen bonna,False
mata oka awith dawas n wage awa,False
location kurunegala,False
kohila katu ekka denna ona,False
sudu akkala ekkamai ne photo gahanne,False
mokakda me danahisa pahu karan yanawa kitanne mata therenne na e ka,False
sir kakul kettu ayata hoda excise monada,False
aiye podi prashnayak thiyenawa mata oyage whatsapp number ekata dannada eka,False
gim yaneva nam kanna ona paye kiyakata kalinda kiyala denna puluvanda,False
godak wedagath mathrukwak akanm ahema ape prasnyak getaluwak kiyanna puluwan yaluwo ne godak inne apita parsnyak unama hitha yatin sathutu wena aya,False
meka shere karanna nm thawath hoday,False
mama nathiwa photo dapu thopita hodak wennepa,False
mekath abbahi unoth suduwakma thama,False
meka karanne kohomada kiyala video ekak danne nadda,False
me game eka play krn kwd inne,False
sakvithi sir attatama dhaksha guruwarayek bs guru buumikawa itama hodai bs,False
one matahddama ba thmama asai english katha karanna,False
goda giya ekek nam ahala na hamoma salli gewala register wela magin atha arapu aya,False
mula edamma ekka karan hitiya nam godak aya gode hoda,False
magadi wada nathuwa,False
asarana une ahinsaka minissunge salli mankolla kapunisa,False
magea account eka password amathakai ekata monada karanda puluwan,False
me app eka download katakana use karana vidiya kiyala denna puluwanda,False
oyalage sewawn ganna puluwan shop tika update ekk dunnam watinwa app eka us karana location eke ayata thamange lagama shop tika pennwa wage eka loku deyak puluwam,False
signal na ane math gaththa aluthen sim ekk hoda athi kiyala hithagena wedak na eth signal na,False
hodai ath wellampitiya welewatta area akata signal g signal adui,False
unlimited cls ekath boruwak dala masema unlimited eka ganna eka labai patta gahanna puluwan,False
me packj wlt salli dnm active wela nane aparadi rs iwarai,False
hutch service eka hodai mata e sim hadatta customerlata hodt response karnw man data nm hutch use karn na call wlt nam awulk naa one thanakt,False
tiktok redda nathuwa telegram dunnanm maru,False
pakge eka active karala eke gb walin passe mb enne na aduma kb wath enne na mekata wisadumak denna nimal speed eka mb walin thiyenawa,False
unlimited kiyala danna epa limited kiyala danna,False
mokada dapu dawas wala vitharane unlimited,False
whatsapp download patta slow ne,False
data limit karalane social media wala,False
diploma in psychology wenna ona advertisement eke dnne ne hriyata,False
exam result ekin manussyekwa mainna ba one tram examples tyenwa owta honda idea ekk monwa unath,False
uuru mas hadaalaa tibbe ndda ubalaa eddi,False
aththatama clz eka godak hodai,False
math kara attatama godak watinawa e witharak newe ithamath pahadiliwa kiyala denawa asawen karapu clz ekak,False
course eka supiri sir hodata kiyala denava hamadema highly recommmended,False
rathu bath hoyanna kilo meter ganak giya awastha da nathuwama nowe,False
ithin rata gihin bath kanne mokatada oya indiyaweda inne,False
mata me malliwa sambanda karanna puluwanda,False
ammo aeththatama lassnai happy birthday thadi aiyee,False
u mick eka gannath kalin sinduwa yanawane bn,False
sinduwa play karala sing karanne natiwa karoke dala sing karanam pahadili neda,False
ki paraknam ehuwda beluwda mamath a hinahawa a voice,False
mewa hemotama pihitanne ekai minissu kuhaka,False
mata hinava navathaganna beh ne,False
ndia wata bn uu gahanne poddak idapan,False
sachi yon ubage verse eka ara kalu ekata tiyanne nishantha mal paaththi wage,False
asha and praba mulin dunne punchi rome,False
oya widihata issara kollo,False
porabag eke dala gahanna one pole dennawama ekata,False
gahapu brand eka kiyapan plz,False
meka maru athal ratak habai,False
dn wijesinghee dakunu rate gammac dnnwd blpm,False
taukana charitha yako lankawe inne,False
ganja etapeten gahuvama ohoma venava c kumhara wayasa kiyl cri pitasakvalaya,False
luxury brand ekak api heduwata prashnayak na neh,False
anna kapaveema ethanai diyunuva,False
gindarane ban mokada mekata report gahapu kuhakaya,False
camera karapu aka tama hodatama kre,False
thattaya select karanawa hoda akak,False
ammo rasa kalra kalra blnne,False
me thiyana film tike nam tika kiynnko,False
lassanai puthey budu saranai oya dennatama,False
mamath oya wage wada karanawa habai ballonta ethokota balla duwanawa itapsse apita u passe unath ynna pluwan,False
tipper drive karana kenata budu saranai onama welawe udaw kala eyata ona nam yanna tibuna,False
oka hodai govipalaka thiyagena goma ganna,False
samayai kurusa kurusa lory talks out put utama hinanam ugana thawa mona kathada,False
upul sanjeewa oyge game kollek domba aiyge gedrata eha gedra kolla,False
modayak katalo gannawata wadiya labai bonat eka danma nam,False
tile bas kenekda koheda wade krl thiyenne,False
ganan wala hadpuwa aspa ganan walata gann unta ohoma tama wenne,False
kohoma unath hoda das loba nethuwa dala thiyenawa,False
hadapu ekata hadanne therilath na meka galawana ekata galawanna therenneth na,False
math hoynva lks vithara awrudu vithara patta gahapu caravan ekak,False
ade badama thattuwakda me,False
dan ethakota api kiyana ganata ganna ona,False
loke ithihase thibunu wahana lankawa kiyana kauthukagare ihala milata vikunanawa loke anik rata wala eka padiyakin supiri wandi ganda puluwan,False
ape eha paththe gedr sirawatama sadamali kyla kenek innwa,False
a yko mn withrk newe mun serm top fansla ne,False
hoda wde accala talk krnn ynwt,False
hansaka prasad oi oi mathakad eka dawasak me wage wadk unaa,False
boru na loku seen ne hemadema hodata kiyla denwa thanks brother keep going,False
danushka gunathilaka gana ahapan komath mendis gana un danne naa,False
kauda bn mewa hadanne,False
caption eka english walin dala kollo form karanna epa yako,False
mawa dannawada ai ane eda eda room giye raa nisa penne nathuwa athi,False
uba danne nsthi unata lankawa lokaya dannawa mewa dana unta gajanna onee ilapathen,False
cricket gena danna aya dnnawa echcharai,False
lankawe post wale thiyenne quality tamai me,False
drama mix wela mathaka ne me mohoke kotasakda kiyala,False
sir physical calss eka gana dana ganna oni mama sire ge online class ekata join unaa dan eka iwarai,False
hitapu widiya nemei wadagath wenne dn inne widiya,False
hina wena epa bolaw katath amaru kalayak meka,False
malinga dakkoth waha kavii,False
meya container driver kenak apitath badu aran awith mata hamba una,False
mn hitapu widiya wardi mn godak lassanyi,False
apitath nidahase inna welawata oluwa wikara wena awastha thiyeno,False
nivi hanahille mawapuwa kiwe ganu wage rupada,False
poto walata kohomath lassanai saba ruupeta wada,False
nodakin rasthiyadu karayo unge poththe pata una kiyala lassana wenne siyallagenma winithainm hediyawak ethnam ethanai lassana,False
muuta wadiya mahinda mahaththaya lassani,False
me photos tikakata ai me caption eka damme,False
kisi pirimi penumak na kello wage mage husban sudu na kalui ape rate pata matanam oita wada eya lassanai,False
pissanta ulpandam denava manussanta jevat venna amaruve innava,False
moko wenasak ema welada danma,False
watura tikak deela kanna tikak denawa man hityanm attamai,False
baladarin me satha diha balala wedanawa therum aran athage kakula saneepa karanna prathikara karapalla henagahanawa yako inna niladari mathi amathi waru thopita therenne nadda me atha vidinawa duka sobadahama nathuwa minissunta jeewath ba bolau,False
ane matanm balann ba mata aduna hodatama pluwan nm gedara aran,False
apo ape gedara eka apu ekawa kala tama nawatinne,False
siraa bn ape ekatb ehemai,False
ape gedara oya warga dekenma innawa,False
hita hoda aka pahala inna,False
pramesh dissanayake ballawa mthk kra kiypn,False
siraama kathawa uu giyata passe buranawa,False
lebrador nam ehemama thamai,False
harima gunayahapath ballek,False
gedara aya diha balage hadunu bauwek,False
godak inna wa nee kawada ekan ynna nee,False
dahami perera english clz hodai ne,False
ammoh shantha,False
bath eka thba kiyala thibbanam thawa maru,False
uru mas harak mas alu mas kukul mas harina onna man niwaradi kara yalu,False
oh mamath dekka gaman kiyewwe hari wachana tika,False
ehemai api hedune,False
ikmanata badinna ethakota okkoma hari,False
gaatha kiyanakotath tin tin mathak wenawalu,False
prkku una kyl eliyen tibba,False
rashitha wadata yanna lasthi wela kylath wenasak na,False
mona unath kolla bayay kella ta,False
u dannwa kello kochchra kuriruda kiyala,False
oyta mn innva bbo,False
galle tath poddak awa,False
koheda bola hitiye,False
piliyandala pettata nonstop akak gahanawa,False
godak hodaiiii thanks me denuth apita wahinawa,False
hammo loku deyak wahi deyyo,False
thama dekke ne aneee ko oya,False
palayan yanna enna epa uba,False
ane ithin hakooo,False
nelunika samarasinghe extra ada mage,False
bane karanna ape amma mawa kanna hadanawane,False
aravinda senarath nidaganna edat ati oya redi tiyanna,False
koheda ithin oyatai ape ammatai owa thren nane,False
amodhya ekanayake picco neme ned oyala nm,False
putuwak unath kmkne neda apita nm,False
dilrukshi prabodhani ape gdr thama ehmd,False
chalaka lakshan hitha hada gnn welawak oyth ohm kynw nd,False
a h k p a n awada wada wada a m a i aaaaaaaaaaat,False
isurinda herath,False
shihara d wijethunge comment ekak mathak wunada,False
dilshi hewapathirana antimt mehema ekak weida dnne nha apitat,False
me kathawa thawamat balanawanm un minissu wenna bh mn kiyanne,False
mokadda bn me patan gatte love seen ekak dan ammo ammo,False
meya innema bath kawana ewatama,False
meya bath kawana scene walata hariyatama galapeno neda e maayama niyametama karanawa habai ahhh,False
dn me kathawa balanna wadiya kamatthak na iwarayak wennema na,False
issra maara asawen miss karanne nathuwa balapu kathawak dan nm me wage clip ekak dakkiddith,False
nila babalu kra melath,False
yanne koheda malle pol,False
niroshan de silva mewata uttra ko bn,False
amaruwa harine,False
hapoi nambuwa left muge,False
muwage buruwek ratama wenasakarala damma kalakanniya sinhalaya samage wanne,False
dan sapada,False
gam biththara omlet ekak kala wela gediyak kamuda uncle,False
ahamawath hita had a gnilla awa awa gota awa kiyala apinamai kiyana wanidata googal baluma,False
maako nam supiri bulat ekak ah,False
pennapu anaagathe,False
hodatoma karapu ekek hodata karala yanawa enakota army guard denna venawada seat eka dala diwwa ekek,False
owata rewatenna epa oya anukampawa ganna karapu wedak wennath puluwan mun denna witharak mehema yai kiyala wishwasa karanna be matanam,False
ganith na,False
land karanne,False
moda minnissu inna ratakata match wenawa,False
rohitha rajapaksa machan poddak eka hoyala diyanko,False
okkoma kiyanawa witharai,False
template eka dennko,False
arakshitha paharawal thamai,False
darshana dharshana fernando monahari kiyanna,False
adoo singhaa kodiyath aththatama hmehema ekak yawanna athi neda eyala,False
arakshitha paharawal thamai,False
madu shani man nam banum ahalama na,False
baninna kollekuth ne,False
man kellk,False
set wenawanam ha,False
aasai bayai,False
wahino ho gala,False
ammo kos ata tikakh tambagana kanda,False
ape mahaththaya dennada naththan,False
api nam gaththe na,False
patta namak,False
dan thamai wade neee,False
thava sudu mahaththayekuth innava,False
api meyata set karala demu lamayek free labena nisa wasi,False
morita kavindi ubata mathakada issara,False
malshani sewwandi vimukthiya tipar karala chocolate kewa mn athi wenna hebei ube pihiten,False
sithumini fernando dn mt aran dipn chocolate,False
tharusha shiran manoj prasanna pagawata weda karana un,False
anushika sewwandi kewa nethaa,False
sithmi kaveesha nimanthi menaka mathkda chocolate kewa kk,False
dilki charu chocolate kapu un,False
sira kapu un tamai api,False
varu thanujika anna ubage lede hoyagena,False
thawa poddek mata thiyana ledeth nodane merenna wenne,False
aniwarayenma ow,False
divenya pereira mona unath hitha hoda eki,False
package ekata sadaranayak karanawa yaku,False
bf knkut nee yku owa tiya,False
aran dennm menikh oyta,False
pennapanko accounts oya company eke,False
rocket eka thiyana thena kiyapanko,False
gena widesha winimaya publish karapanko paw chichi,False
vishwa wadhasinghe apinm ehem yawnna be itim,False
supiri vaddek venna athi athin pain,False
ada birthday eka boss gee,False
mee harak kisima adarsayak ganna puluwanda podi lamayekuta meuwa balala,False
e kale apith nagala photo gtha patta hoda set ekak degrees team eka,False
background sangeethaya nm galapenwa maruwta,False
ova itin okunta samannya deval,False
tawa podden kalisama nima,False
bokak set wela thibunoth thama wade,False
